,code,allergen
1336122,5900049041017,en:gluten
1432118,7614200011648,en:celery
1432118,7614200011648,en:eggs
1432118,7614200011648,en:gluten
1432118,7614200011648,en:milk
1432118,7614200011648,en:soybeans
122667,0042272005420,en:celery
1824264,9268114697733,en:milk
1752940,8594007642728,en:milk
534062,21049798,en:nuts
1386693,7340011445470,en:gluten
1386693,7340011445470,sv:mozzarella ost
1386693,7340011445470,sv:veteprotein
1337814,5900531000508,en:milk
845470,3395503064862,fr:cuivre chaud
845470,3395503064862,fr:tout sauf noyau atomique
845781,3396410029968,en:fish
678216,3104544073814,en:milk
1386770,7340011470014,en:gluten
603178,2500568001061,en:milk
603178,2500568001061,ca:llet
20241,0013300546017,en:gluten
1067252,4000186011032,en:gluten
1202941,5000118203541,en:gluten
1202941,5000118203541,en:soybeans
1826503,9300657021696,en:eggs
1826503,9300657021696,en:soybeans
334287,0602652263002,en:peanuts
1202172,5000111047760,en:gluten
988901,3760022460035,en:eggs
988901,3760022460035,en:gluten
988901,3760022460035,en:milk
660688,3036811366988,en:celery
660688,3036811366988,en:milk
273464,01737721,en:milk
692959,3175681137264,en:gluten
841444,3385990022124,en:celery
841444,3385990022124,en:gluten
271373,01206111,en:milk
659001,3033491612534,en:milk
694737,3177630001275,en:milk
2694,00047852,en:gluten
2694,00047852,en:milk
1191498,4710373101117,en:sesame-seeds
900415,3547230220015,en:milk
1259507,5099466171107,en:milk
1259507,5099466171107,en:nuts
1259507,5099466171107,en:soybeans
1399888,7610032065743,en:gluten
1399888,7610032065743,en:nuts
662101,3038680020381,en:crustaceans
662101,3038680020381,en:eggs
662101,3038680020381,en:fish
662101,3038680020381,en:gluten
662101,3038680020381,en:milk
662101,3038680020381,en:mustard
662101,3038680020381,en:sesame-seeds
662101,3038680020381,en:soybeans
1735568,8480000100559,en:milk
624736,2671331033524,en:milk
271910,01304893,en:milk
1244593,5057545618370,en:gluten
1244528,5057545028483,en:gluten
1066239,39110664,en:eggs
1066239,39110664,en:gluten
1230916,5033665207465,en:fish
1230916,5033665207465,en:gluten
1230916,5033665207465,en:milk
1566217,8033837771708,en:milk
844063,3392590204461,en:gluten
1380764,7229600013,en:soybeans
1380764,7229600013,en:fis
1244514,5057523715268,en:milk
1244514,5057523715268,en:soybeans
32098,00187251,en:gluten
1204844,5000159300766,en:eggs
1204844,5000159300766,en:gluten
1204844,5000159300766,en:milk
1204844,5000159300766,en:nuts
1204844,5000159300766,en:soybeans
1229502,5029912043412,en:gluten
1229502,5029912043412,en:milk
507560,20143282,en:milk
507560,20143282,en:soybeans
270176,01065831,en:eggs
270176,01065831,en:gluten
270176,01065831,en:soybeans
1581498,8076809578981,en:milk
1581498,8076809578981,en:nuts
1582085,80876427,en:milk
1582085,80876427,en:soybeans
1231589,5035251001310,en:milk
1666011,8425876099996,en:milk
1666011,8425876099996,en:molluscs
1666011,8425876099996,en:sulphur-dioxide-and-sulphites
1552891,8029716543771,en:celery
1230478,5032722311107,en:gluten
1068592,4000417934000,en:gluten
1068592,4000417934000,en:milk
1068592,4000417934000,en:soybeans
1068445,4000417050601,en:gluten
1068445,4000417050601,en:milk
1068445,4000417050601,en:nuts
1068445,4000417050601,en:soybeans
1068445,4000417050601,en:butterfat
1150113,42030584,en:gluten
1150113,42030584,en:milk
1150113,42030584,en:soybeans
1068478,4000417222008,en:milk
1068478,4000417222008,en:nuts
1068478,4000417222008,en:soybeans
1068430,4000417021007,en:milk
1068430,4000417021007,en:soybeans
334178,0602652203053,en:peanuts
1068468,4000417211002,en:milk
1068468,4000417211002,en:nuts
1068468,4000417211002,en:soybeans
1068498,4000417300003,en:eggs
1068498,4000417300003,en:gluten
1068498,4000417300003,en:milk
1068498,4000417300003,en:soybeans
1068498,4000417300003,de:eiweißpulver
1068586,4000417929006,en:gluten
1068586,4000417929006,en:milk
1068586,4000417929006,en:nuts
1068586,4000417929006,en:soybeans
1068476,4000417218001,en:milk
1068476,4000417218001,en:soybeans
1242068,5055958700194,en:soybeans
650404,3009001321616,en:milk
650404,3009001321616,en:soybeans
1205857,5000168002286,en:gluten
1230368,5032722302235,en:none
1147160,41030875,en:gluten
1752857,8594003968839,en:milk
1752857,8594003968839,cs:smetana
521832,20564865,en:sesame-seeds
1835410,9400563448614,en:peanuts
658438,3033491216121,en:milk
1150738,42208570,en:gluten
1150738,42208570,en:milk
1150738,42208570,en:soybeans
1203275,5000128585705,en:gluten
1203275,5000128585705,en:milk
635567,28409120,en:nuts
635567,28409120,en:soybeans
1382915,7300400118002,en:gluten
1382915,7300400118002,en:milk
1382908,7300400117876,en:gluten
1382908,7300400117876,en:sesame-seeds
1594131,8410239040333,en:gluten
627311,27002551,en:eggs
627311,27002551,en:soybeans
534101,21058684,en:gluten
1431693,7613413747023,en:eggs
1431693,7613413747023,en:gluten
1431693,7613413747023,en:milk
1431693,7613413747023,fr:semoule de blé dur
1431693,7613413747023,fr:petit-lait doux
1431693,7613413747023,fr:petit-lait doux en poudre
712895,3229820784427,en:soybeans
1397828,7543,fr:pollen
1182220,4388844006904,en:milk
1751580,8585002507297,en:milk
655787,3023290025673,en:milk
841944,3387390330014,en:gluten
533999,2104,en:milk
714753,3234750022167,en:fish
714753,3234750022167,en:mustard
714753,3234750022167,en:sulphur-dioxide-and-sulphites
714742,3234750022037,en:crustaceans
714742,3234750022037,en:fish
714742,3234750022037,en:milk
714742,3234750022037,en:mustard
714742,3234750022037,en:sulphur-dioxide-and-sulphites
1231256,5034467000216,en:soybeans
714756,3234750022242,en:eggs
714756,3234750022242,en:fish
714756,3234750022242,en:milk
1245134,5057753284596,en:peanuts
1752329,85934023,en:milk
1170642,4311501483404,en:milk
1169766,4311501343746,en:eggs
1169766,4311501343746,en:gluten
1169766,4311501343746,en:milk
1171069,4311501619810,en:milk
1150503,42143697,en:gluten
1150503,42143697,de:farbmalzextrakt
1824687,9300601393763,en:gluten
1824687,9300601393763,en:milk
1810629,8934680113922,en:gluten
1068583,4000417926005,en:gluten
1068583,4000417926005,en:milk
1068583,4000417926005,en:soybeans
1833855,9346758000062,en:gluten
1833855,9346758000062,en:milk
1833855,9346758000062,en:soybeans
1735853,8480000111876,en:gluten
1182922,4388844118263,en:milk
850577,3412290016055,en:milk
273704,01781212,en:eggs
273704,01781212,en:mustard
627388,27003190,en:gluten
1067266,4000186035502,en:eggs
1067266,4000186035502,en:gluten
1067266,4000186035502,de:paniermehl
1371783,6752039078010,en:sulphur-dioxide-and-sulphites
1068458,4000417101006,en:milk
1068458,4000417101006,en:nuts
1068458,4000417101006,en:soybeans
585521,24018128,en:gluten
1444057,7630017650245,en:milk
643522,29066711,en:eggs
643522,29066711,en:gluten
643522,29066711,en:milk
643522,29066711,de:teilentrahmte milch
275040,0186852001287,en:gluten
275040,0186852001287,en:milk
134028,0048121179809,en:milk
134028,0048121179809,en:soybeans
1603898,8410683892106,en:gluten
845070,3395328120927,en:gluten
845070,3395328120927,en:milk
845070,3395328120927,en:soybeans
1813619,9000331607917,en:gluten
1813619,9000331607917,en:nuts
1813619,9000331607917,en:soybeans
510408,2020203699991,en:eggs
510408,2020203699991,en:gluten
1813652,9000331624259,en:gluten
1813652,9000331624259,en:nuts
1813652,9000331624259,en:soybeans
851934,3415581113921,en:eggs
851934,3415581113921,en:soybeans
851934,3415581113921,en:butter oil
851934,3415581113921,en:fresh cream
483950,13250541082384,en:mustard
483949,13250541082056,en:mustard
483949,13250541082056,en:sulphur-dioxide-and-sulphites
1795626,8722700187721,en:gluten
1795626,8722700187721,en:milk
1795626,8722700187721,en:soybeans
1795515,8722700109969,en:fish
1795512,8722700109693,en:milk
1795506,8722700094883,en:gluten
1795506,8722700094883,en:milk
1587309,8410076473516,en:celery
1587309,8410076473516,en:eggs
1587309,8410076473516,en:gluten
1587309,8410076473516,en:milk
650649,3011360042385,en:gluten
650647,3011360042347,en:celery
650647,3011360042347,en:gluten
650647,3011360042347,en:milk
650645,3011360041906,en:celery
650640,3011360041098,en:milk
650639,3011360041074,en:celery
650639,3011360041074,en:gluten
650639,3011360041074,en:milk
650636,3011360040817,en:gluten
650636,3011360040817,en:milk
650633,3011360040473,en:eggs
650633,3011360040473,en:gluten
650633,3011360040473,en:milk
650630,3011360040251,en:celery
650586,3011360024794,en:gluten
650586,3011360024794,en:milk
650586,3011360024794,en:soybeans
650582,3011360023322,en:crustaceans
650582,3011360023322,en:fish
650582,3011360023322,en:gluten
650582,3011360023322,en:milk
650566,3011360018113,en:eggs
650566,3011360018113,en:gluten
650566,3011360018113,en:milk
650563,3011360014634,en:milk
650551,3011360010650,en:celery
650551,3011360010650,en:eggs
650551,3011360010650,en:gluten
650551,3011360010650,en:milk
520224,20500603,en:nuts
520224,20500603,en:soybeans
1290056,5410041066005,en:gluten
1290056,5410041066005,de:natriummetabisulfit
312263,0250980001102,en:eggs
312263,0250980001102,en:gluten
312263,0250980001102,en:milk
312263,0250980001102,en:soybeans
1249144,5060132280867,en:none
1584562,8410000825299,en:gluten
1584562,8410000825299,en:soybeans
714774,3234750027612,en:milk
714774,3234750027612,en:sulphur-dioxide-and-sulphites
714720,3234750017057,en:sulphur-dioxide-and-sulphites
656131,3023290169957,en:milk
415973,0808248144032,en:fish
1400111,7610036013320,en:gluten
1400111,7610036013320,en:nuts
1400111,7610036013320,en:soybeans
692473,3175529633989,en:sulphur-dioxide-and-sulphites
510613,20206062,en:milk
510613,20206062,en:soybeans
510612,20206055,en:milk
510612,20206055,en:soybeans
1149177,41047224,en:mustard
1203076,5000119462411,en:gluten
2873,00062299,en:milk
1068048,4000400122759,en:milk
1202937,5000118203497,en:gluten
1202937,5000118203497,en:soybeans
496189,2000000189284,en:eggs
496189,2000000189284,en:gluten
496189,2000000189284,en:milk
496189,2000000189284,en:soybeans
1150256,42096221,en:gluten
1150256,42096221,en:nuts
667595,3060921454358,en:milk
1707884,8436557870000,en:sesame-seeds
1269306,5391501308555,en:gluten
1269306,5391501308555,en:milk
1269306,5391501308555,en:soybeans
657045,3027030019830,en:gluten
657281,3029330033462,en:gluten
657281,3029330033462,en:milk
666458,3052420330202,en:gluten
666436,3052420300274,en:milk
666481,3052420401155,en:eggs
666481,3052420401155,en:milk
1065412,3858890871975,en:e331
1065412,3858890871975,en:e414
1065412,3858890871975,en:e445
122797,0042272009763,en:milk
122797,0042272009763,en:soybeans
1368825,6410405225443,en:gluten
1368825,6410405225443,en:sulphur-dioxide-and-sulphites
342526,0628055758457,en:soybeans
692812,3175681100848,en:soybeans
899046,3542861310166,en:milk
1387303,7340191101357,en:eggs
657348,3029330067047,en:gluten
1794680,8719979201562,en:nuts
695952,3179142054732,en:nuts
658484,3033491236587,en:milk
658019,3033490506629,en:milk
713078,3229820791074,en:gluten
284493,0202962021974,en:gluten
284493,0202962021974,en:milk
658471,3033491235375,en:gluten
658471,3033491235375,en:milk
658471,3033491235375,en:nuts
658471,3033491235375,en:oats
1721478,8437008279442,en:milk
1721478,8437008279442,en:peanuts
1721478,8437008279442,en:sesame-seeds
1721478,8437008279442,en:soybeans
1735529,8480000094889,en:gluten
1735529,8480000094889,en:soybeans
1735529,8480000094889,es:productos lácteos  frutos de cáscara
694981,3178530402988,en:eggs
694981,3178530402988,en:gluten
694981,3178530402988,en:milk
694981,3178530402988,en:nuts
1442153,7622400006753,en:milk
1442153,7622400006753,en:soybeans
1597433,8410376037784,en:gluten
1597433,8410376037784,en:milk
1597433,8410376037784,en:soybeans
1336047,5900020032096,en:gluten
692995,3175681143784,en:gluten
692995,3175681143784,en:peanuts
692995,3175681143784,en:sesame-seeds
692995,3175681143784,en:soybeans
1597333,8410376009392,en:soybeans
486114,15010407,en:gluten
486114,15010407,en:milk
486114,15010407,en:nuts
1391480,7501000111459,en:eggs
1391480,7501000111459,en:gluten
1391480,7501000111459,en:milk
1391480,7501000111459,en:nuts
1391480,7501000111459,en:sesame-seeds
1391480,7501000111459,en:soybeans
1391480,7501000111459,es:amarillo 5
658652,3033491325519,en:milk
1733047,8437020678032,en:nuts
1148477,4104420182080,en:milk
120632,0041780023469,en:milk
1147592,4104420018709,en:gluten
1391553,7501000300730,en:eggs
1391553,7501000300730,en:gluten
1391553,7501000300730,en:milk
1391553,7501000300730,en:nuts
1391553,7501000300730,en:sesame-seeds
1391553,7501000300730,es:amarillo 5
658406,3033491214295,en:milk
1382918,7300400118118,en:gluten
1391840,7501005102735,en:soybeans
1597431,8410376037685,en:gluten
1597411,8410376031898,en:soybeans
678513,3105560068907,en:milk
678513,3105560068907,en:nuts
678513,3105560068907,en:soybeans
1795909,8722700779353,en:milk
1795779,8722700455141,en:gluten
650671,3011360084774,en:gluten
650671,3011360084774,en:soybeans
650583,3011360023667,en:milk
650574,3011360020826,en:celery
650574,3011360020826,en:gluten
650574,3011360020826,en:e621
650518,3011360001542,en:eggs
650518,3011360001542,en:milk
650518,3011360001542,en:mustard
684024,3139328202012,en:fish
1382943,7300400126229,en:gluten
1597307,8410376002201,en:gluten
1597307,8410376002201,en:sesame-seeds
1597307,8410376002201,en:soybeans
1067261,4000186032204,en:eggs
1067261,4000186032204,en:gluten
1067261,4000186032204,de:süßmokenpulver
1385863,7318690153726,en:eggs
1595317,8410285999104,en:nuts
1148054,4104420095205,en:soybeans
841953,3387390333404,en:gluten
841953,3387390333404,en:nuts
841953,3387390333404,de:mandelblättchen
841953,3387390333404,de:weizenflakes
1339055,5900857008998,en:milk
1397417,7506174512248,en:eggs
1397417,7506174512248,en:milk
1397417,7506174512248,en:peanuts
1397417,7506174512248,en:soybeans
1581396,8076809575256,en:nuts
1593495,8410199150905,en:milk
1686057,8434165466395,en:eggs
1686057,8434165466395,en:gluten
1686057,8434165466395,en:milk
1686057,8434165466395,en:sulphur-dioxide-and-sulphites
477888,10082874,en:gluten
1205848,5000168001210,en:gluten
1391507,7501000128167,en:eggs
1391507,7501000128167,en:gluten
1391507,7501000128167,en:milk
1391507,7501000128167,en:nuts
1391507,7501000128167,en:soybeans
1392004,7501008007860,en:gluten
1383031,7300400482202,en:gluten
1383031,7300400482202,en:sesame-seeds
1290046,5410041006100,en:gluten
1290046,5410041006100,en:milk
1290046,5410041006100,en:soybeans
1338873,5900852034176,en:milk
1826409,9300652803020,en:nuts
1391483,7501000111602,en:gluten
1391483,7501000111602,en:sesame-seeds
1735566,8480000100511,en:milk
1384415,7311070331417,en:gluten
1442315,7623700255544,en:milk
1581114,8076809544818,en:gluten
1581114,8076809544818,en:milk
1581114,8076809544818,en:nuts
1581114,8076809544818,en:sesame-seeds
505365,20094546,en:milk
1130437,4061458109765,en:gluten
485395,1426,en:soybeans
714262,3230890843921,en:soybeans
1352354,6009522300623,en:contains peanuts
1581544,8076810500476,en:gluten
1825008,9300605109575,en:celery
1825008,9300605109575,en:gluten
1825008,9300605109575,en:soybeans
1825008,9300605109575,en:sulphur-dioxide-and-sulphites
488442,17104968,en:soybeans
1391627,7501000658404,en:eggs
1391627,7501000658404,en:gluten
1391627,7501000658404,en:nuts
1391627,7501000658404,en:peanuts
1391627,7501000658404,en:soybeans
1368395,6408430102068,en:gluten
1354476,6091091008390,en:gluten
484943,1401290200009,en:gluten
484943,1401290200009,en:soybeans
658727,3033491358357,en:crème
658727,3033491358357,en:lait
1335406,5775345137333,en:sulphur-dioxide-and-sulphites
1397043,7503020188008,en:nuts
1149269,41051818,en:gluten
1389185,7411000714270,en:gluten
1389185,7411000714270,en:milk
1389185,7411000714270,en:soybeans
1593574,8410205062604,en:molluscs
1146732,41015445,en:eggs
1146732,41015445,en:gluten
1385169,7312930001891,en:eggs
1385169,7312930001891,en:milk
1385169,7312930001891,en:nuts
1385169,7312930001891,en:soybeans
1385169,7312930001891,de:obers
1206099,5000168194189,en:milk
1585082,8410022005815,en:gluten
1585082,8410022005815,en:milk
1585082,8410022005815,en:sesame-seeds
1585585,8410034075509,en:gluten
1585585,8410034075509,en:milk
1585585,8410034075509,en:nuts
1826418,9300652804607,en:nuts
1735481,8480000093554,en:gluten
1735481,8480000093554,en:soybeans
1567666,8034066308000,en:milk
1826421,9300652804973,en:nuts
1597043,84103567,en:celery
1597043,84103567,en:gluten
1597043,84103567,en:milk
1068269,4000405005262,en:gluten
636037,28501411,en:gluten
503939,20069865,en:gluten
693359,3175681219465,en:eggs
693359,3175681219465,en:gluten
693359,3175681219465,en:soybeans
1068447,4000417051004,en:milk
1068447,4000417051004,en:soybeans
650543,3011360007254,en:gluten
650543,3011360007254,en:milk
714314,3230890893605,en:eggs
714314,3230890893605,en:gluten
714314,3230890893605,en:milk
714314,3230890893605,en:soybeans
1203994,5000128859189,en:eggs
1203994,5000128859189,en:gluten
656218,3023290233702,en:eggs
656218,3023290233702,en:milk
1248796,5060119293347,en:gluten
1248796,5060119293347,en:milk
841976,3387390523249,en:gluten
643129,29050727,en:milk
36281,0020662006073,en:gluten
36281,0020662006073,en:milk
83524,0038093335556,en:milk
34300,0019600046103,en:gluten
1170134,4311501425381,en:gluten
1182067,4388840219889,en:milk
643432,29064809,en:milk
714741,3234750022020,en:eggs
714741,3234750022020,en:fish
